item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_method_rank	source_ranking	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test79_t1351_s08	24	8	79	test79	1351	\tif	if	col	8	8	alti_saliency	1308	 :=	0.008735	 s .input .Output Types ()\n \tfor  _,  ord [SOURCE: :=]  range  s .order ing [: s .match Len	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\n\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\n\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s09	24	9	79	test79	1351	\tif	if	col	9	9	alti_saliency	69	roach	0.008457	 the  package  path : github .com / cock [SOURCE:roach] db / cock roach /pkg /sql / row	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\n\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\n\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test79_t1351_s10	24	10	79	test79	1351	\tif	if	col	10	10	alti_saliency	1304	()\n	0.008363	)  {\n \ttypes  :=  s .input .Output Types [SOURCE:()\n] \tfor  _,  ord  :=  range  s .order ing	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tif]  err  :=  s .check Type (ord .Col Idx	\n\t\tif err := s.checkType(ord.ColIdx, types[ord.ColIdx], nextChunkRow[ord.DatumIdx], prefix[ord.DatumIdx	\n\t\tcol := ord.ColIdx\n\t\tcmp, err := nextChunkRow[col].Compare(s.Ctx(), types[col], &s.alloc, s.FlowCtx.EvalCtx, &prefix[col])\n\t\tif cmp != 0 || err != nil {\n\t\t\treturn true, err\n\t\t}	spurious_correlation_results/human_annotation/full_code/test79/generated.go	spurious_correlation_results/human_annotation/full_code/test79/reference.go	spurious_correlation_results/human_annotation/full_code/test79/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test79/prompt.txt			
test84_t347_s01	25	1	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	1	1	alti_saliency	303	Ctx	0.030177	.Red actable String  {\n \tf  :=  New Fmt [SOURCE:Ctx] (\n \t \tfs ,  < M ID >	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s02	25	2	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	2	2	alti_saliency	302	Fmt	0.024862	act .Red actable String  {\n \tf  :=  New [SOURCE:Fmt] Ctx (\n \t \tfs ,  < M ID	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s03	25	3	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	3	3	alti_saliency	150	 ann	0.021669	 the  function  is  ( root AST  Statement , [SOURCE: ann]  * Annotations ,  fs  F mt Flags )	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s04	25	4	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	4	4	alti_saliency	152	Annotations	0.018383	 is  ( root AST  Statement ,  ann  * [SOURCE:Annotations] ,  fs  F mt Flags )  The  return	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s05	25	5	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	5	5	alti_saliency	300	 :=	0.018227	)  red act .Red actable String  {\n \tf [SOURCE: :=]  New Fmt Ctx (\n \t \tfs ,  <	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s06	25	6	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	6	6	alti_saliency	73	roach	0.017143	github .com / cock roach db / cock [SOURCE:roach] /pkg /sql / sem /tree  Below  is  the	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s07	25	7	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	7	7	alti_saliency	69	roach	0.015254	 the  package  path : github .com / cock [SOURCE:roach] db / cock roach /pkg /sql / sem	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s08	25	8	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	8	8	alti_saliency	146	root	0.013569	 or  not  exist  of  the  function  is  ( [SOURCE:root] AST  Statement ,  ann  * Annotations ,  fs	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s09	25	9	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	9	9	alti_saliency	301	 New	0.012691	 red act .Red actable String  {\n \tf  := [SOURCE: New] Fmt Ctx (\n \t \tfs ,  < M	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test84_t347_s10	25	10	84	test84	347	Initial	InitialAnnotationString	FmtAnnotations	10	10	alti_saliency	65	github	0.012689	 content .  Below  is  the  package  path : [SOURCE:github] .com / cock roach db / cock roach	 returned <|im_end|> \n <|im_start|> assistant \n \t \t [TARGET:Initial] Annotation String :  ann .String (),\n \t ).	\n\t\tInitialAnnotationString: ann.String(),\n\t).SetContentType(ContentTypeSQL)	\n\t\tFmtAnnotations(ann),\n\t)\n\tf.FormatNode(rootAST)\n\tformattedRedactableStatementString := f.CloseAndGetString()	spurious_correlation_results/human_annotation/full_code/test84/generated.go	spurious_correlation_results/human_annotation/full_code/test84/reference.go	spurious_correlation_results/human_annotation/full_code/test84/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test84/prompt.txt			
test86_t584_s01	26	1	86	test86	584	.With	With	Lock	1	1	alti_saliency	67	/go	0.023485	 Below  is  the  package  path : github .com [SOURCE:/go] -kit / kit /m etrics /g eneric  Below	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s02	26	2	86	test86	584	.With	With	Lock	2	2	alti_saliency	68	-kit	0.021337	 is  the  package  path : github .com /go [SOURCE:-kit] / kit /m etrics /g eneric  Below  is	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s03	26	3	86	test86	584	.With	With	Lock	3	3	alti_saliency	120	istogram	0.021124	"github .com /V ivid C ortex /g oh [SOURCE:istogram] "";  "" github .com /go -kit / kit"	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s04	26	4	86	test86	584	.With	With	Lock	4	4	alti_saliency	170	safe	0.019142	   lv .Label Values \n \th      * [SOURCE:safe] Histogram \n }\n\n //  Methods :\n -  func	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s05	26	5	86	test86	584	.With	With	Lock	5	5	alti_saliency	154	 Histogram	0.018776	 receiver  struct  definitions  of  the  function  is  type [SOURCE: Histogram]  struct  {\n \tName  string \n \tl vs  	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s06	26	6	86	test86	584	.With	With	Lock	6	6	alti_saliency	171	Histogram	0.01501	 lv .Label Values \n \th      * safe [SOURCE:Histogram] \n }\n\n //  Methods :\n -  func  (	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s07	26	7	86	test86	584	.With	With	Lock	7	7	alti_saliency	72	etrics	0.014917	: github .com /go -kit / kit /m [SOURCE:etrics] /g eneric  Below  is  the  code  repository :	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s08	26	8	86	test86	584	.With	With	Lock	8	8	alti_saliency	62	 package	0.012584	 provided  code     content .  Below  is  the [SOURCE: package]  path : github .com /go -kit / kit	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s09	26	9	86	test86	584	.With	With	Lock	9	9	alti_saliency	65	github	0.01236	 content .  Below  is  the  package  path : [SOURCE:github] .com /go -kit / kit /m etrics /g	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test86_t584_s10	26	10	86	test86	584	.With	With	Lock	10	10	alti_saliency	583	.h	0.012313	 are  returned <|im_end|> \n <|im_start|> assistant \n \th [SOURCE:.h] .With (h .l vs ). Ob serve (value	 returned <|im_end|> \n <|im_start|> assistant \n \th .h [TARGET:.With] (h .l vs ). Ob serve (value )\n	\n\th.h.With(h.lvs).Observe(value)\n\tatomic.AddInt64(&h.h.count, 1)	\n\th.h.Lock()\n\tdefer h.h.Unlock()\n\th.h.Add(value)	spurious_correlation_results/human_annotation/full_code/test86/generated.go	spurious_correlation_results/human_annotation/full_code/test86/reference.go	spurious_correlation_results/human_annotation/full_code/test86/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test86/prompt.txt			
test90_t1677_s01	27	1	90	test90	1677	outer	outerColID	indexColID	1	1	alti_saliency	1525	.Out	0.012162	\t lookup Expr Cols  :=  join .Lookup Expr [SOURCE:.Out] er Cols ()\n \t \tfor  i ,  n	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s02	27	2	90	test90	1677	outer	outerColID	indexColID	2	2	alti_saliency	1518	lookup	0.008843	 condition  in  the  output  columns .\n \t \t [SOURCE:lookup] Expr Cols  :=  join .Lookup Expr .Out er	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s03	27	3	90	test90	1677	outer	outerColID	indexColID	3	3	alti_saliency	76	/opt	0.008489	cock roach db / cock roach /pkg /sql [SOURCE:/opt] /m emo  Below  is  the  code  repository :	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s04	27	4	90	test90	1677	outer	outerColID	indexColID	4	4	alti_saliency	1375	func	0.007769	statistics Builder ))  * props .Rel ational \n [SOURCE:func]  ensure Lookup Join Input Props (join  * Lookup	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s05	27	5	90	test90	1677	outer	outerColID	indexColID	5	5	alti_saliency	73	roach	0.007493	github .com / cock roach db / cock [SOURCE:roach] /pkg /sql /opt /m emo  Below  is  the	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s06	27	6	90	test90	1677	outer	outerColID	indexColID	6	6	alti_saliency	69	roach	0.007067	 the  package  path : github .com / cock [SOURCE:roach] db / cock roach /pkg /sql /opt /m	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s07	27	7	90	test90	1677	outer	outerColID	indexColID	7	7	alti_saliency	1465	\tfor	0.006198	(join .Table ). Index (join .Index )\n \t [SOURCE:\tfor]  i  :=  range  join .Key Cols  {\n \t\t	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s08	27	8	90	test90	1677	outer	outerColID	indexColID	8	8	alti_saliency	1355	Join	0.006083	 you  are  asked  to  complete  func  ensure Lookup [SOURCE:Join] Input Props (( join  * Lookup Join Expr	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
